prodcode	dmdcode	gemscriptcode	productname	drugsubstance	strength	formulation	route	bnfcode	bnfchapter	Group	Name	Class
73612	30821811000001104	60089021	Amlodipine 5mg/5ml oral solution sugar free (DE Pharmaceuticals)	Amlodipine	1mg/1ml	Oral solution	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
73617	12085411000001104	30772020	Enalapril 1.5mg/5ml oral suspension	Enalapril maleate	300microgram/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Enalapril	ACE
73646	13760311000001108	66310020	Nicardipine 20mg capsules (Tillomed Laboratories Ltd)	Nicardipine hydrochloride	20mg	Capsule	Oral	02060200	Calcium-Channel Blockers	Mono	Nicardipine	CCB
73659	291911000001104	63320020	Captopril 50mg tablets (Kent Pharmaceuticals Ltd)	Captopril	50mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Captopril	ACE
73672	35165411000001104	79739021	Lisinopril 10mg tablets (Aurobindo Pharma Ltd)	Lisinopril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Lisinopril	ACE
73715	23915611000001104	21734021	Felodipine 5mg modified-release tablets (Phoenix Healthcare Distribution Ltd)	Felodipine	5mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Felodipine	CCB
73716	35391311000001108	80551021	Lisinopril 2.5mg tablets (Crescent Pharma Ltd)	Lisinopril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Lisinopril	ACE
73811	22947511000001108	17399021	Candesartan 2mg tablets (Ranbaxy (UK) Ltd)	Candesartan cilexetil	2mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Candesartan	ARB
73813	21812911000001100	47161020	Candesartan 4mg tablets (Waymade Healthcare Plc)	Candesartan cilexetil	4mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Candesartan	ARB
73968	3656311000001105	65306020	Nicardipine 20mg capsules (Teva UK Ltd)	Nicardipine hydrochloride	20mg	Capsule	Oral	02060200	Calcium-Channel Blockers	Mono	Nicardipine	CCB
73992	5440311000001102	01955020	Adalat LA 60 tablets (Dowelhurst Ltd)	Nifedipine	60mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
74001	10459411000001108	01967020	Adalat LA 20 tablets (Dowelhurst Ltd)	Nifedipine	20mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
74004	5575011000001104	02026020	Plendil 5mg modified-release tablets (Dowelhurst Ltd)	Felodipine	5mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Felodipine	CCB
74008	5426911000001100	01487020	Zestoretic 20 tablets (Waymade Healthcare Plc)	Lisinopril/Hydrochlorothiazide	20mg + 12.5mg	Tablet	Oral	02020100/02050501	Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors	Combo	Combo	Combo
74012	5401711000001102	02037020	Plendil 2.5mg modified-release tablets (Waymade Healthcare Plc)	Felodipine	2.5mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Felodipine	CCB
74013	13866611000001102	01708020	Diovan 160mg capsules (DE Pharmaceuticals)	Valsartan	160mg	Capsule	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Valsartan	ARB
74022	5426711000001102	01899020	Tildiem LA 200 capsules (Waymade Healthcare Plc)	Diltiazem hydrochloride	200mg	Modified-release capsule	Oral	02060200	Calcium-Channel Blockers	6 month exclusion	Diltiazem	CCB
74029	5619211000001106	01870020	Tildiem Retard 90mg tablets (Dowelhurst Ltd)	Diltiazem hydrochloride	90mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	6 month exclusion	Diltiazem	CCB
74039	14625611000001108	01076020	Tenif 50mg/20mg modified-release capsules (Sigma Pharmaceuticals Plc)	Atenolol/Nifedipine	50mg + 20mg	Modified-release capsule	Oral	02040000/02060200	Beta-Adrenoceptor Blocking Drugs/Calcium-Channel Blockers	Combo	Combo	Combo
74040	16449811000001104	01495020	Zestoretic 20 tablets (Lexon (UK) Ltd)	Lisinopril/Hydrochlorothiazide	20mg + 12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	Combo	Combo	Combo
74053	17537411000001102	01897020	Dilzem XL 240 capsules (Sigma Pharmaceuticals Plc)	Diltiazem hydrochloride	240mg	Modified-release capsule	Oral	02060200	Calcium-Channel Blockers	6 month exclusion	Diltiazem	CCB
74055	15775511000001108	36593020	Valsartan 40mg/5ml oral solution	Valsartan	8mg/1ml	Oral solution	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Valsartan	ARB
74057	15775611000001106	36595020	Valsartan 40mg/5ml oral suspension	Valsartan	8mg/1ml	Oral suspension	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Valsartan	ARB
74061	5335411000001107	01948020	Adalat LA 30 tablets (Waymade Healthcare Plc)	Nifedipine	30mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
74066	13762311000001106	10704020	Ramipril 10mg tablets (Tillomed Laboratories Ltd)	Ramipril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Ramipril	ACE
74108	15064611000001100	01994020	Amlodipine 5mg tablets (Sigma Pharmaceuticals Plc)	Amlodipine	5mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
74121	30216911000001104	54143021	Amlodipine 5mg/5ml oral solution sugar free (Thame Laboratories Ltd)	Amlodipine	1mg/1ml	Oral solution	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
74155	35165211000001108	79738021	Lisinopril 5mg tablets (Aurobindo Pharma Ltd)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Lisinopril	ACE
74209	14407611000001104	75866020	Trandolapril 1mg capsules (Actavis UK Ltd)	Trandolapril	1mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Trandolapril	ACE
74215	24371611000001100	23684021	Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals)	Losartan potassium/Hydrochlorothiazide	50mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	Combo	Combo	Combo
74237	12085911000001106	30782020	Enalapril 25mg/5ml oral solution	Enalapril maleate	5mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Enalapril	ACE
74243	35657011000001104	81736021	Losartan 50mg tablets (Consilient Health Ltd)	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Losartan	ARB
74330	26854411000001104	29678021	Nifedipine 20mg modified-release tablets (Ennogen Healthcare Ltd)	Nifedipine	20mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
74417	8348311000001101	19237020	Captopril 20mg/5ml oral suspension	Captopril	4mg/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Captopril	ACE
74589	32753911000001104	69012021	Losartan 25mg tablets (Genesis Pharmaceuticals Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Losartan	ARB
74618	30866311000001104	57261021	Ramipril 2.5mg capsules (Mawdsley-Brooks & Company Ltd)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Ramipril	ACE
74627	68765001000027104	56691020	Captopril 25mg Tablet (C P Pharmaceuticals Ltd)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Captopril	ACE
74632	147375001000027104	67473020	Ramipril 5mg Tablet (Sovereign Medical Ltd)	Ramipril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Ramipril	ACE
74648	8835001000027107	49108020	Nifedipine 10mg Capsule (C P Pharmaceuticals Ltd)	Nifedipine	10mg	Capsule	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
74689	24342811000001104	23047021	Diltiazem 240mg modified-release capsules (Ennogen Pharma Ltd)	Diltiazem hydrochloride	240mg	Modified-release capsule	Oral	02060200	Calcium-Channel Blockers	6 month exclusion	Diltiazem	CCB
74795	19164911000001104	02024020	Amlodipine 10mg tablets (Somex Pharma)	Amlodipine	10mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
74820	15064211000001104	02016020	Amlodipine 10mg tablets (Sigma Pharmaceuticals Plc)	Amlodipine	10mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
74821	13764411000001106	01989020	Amlodipine 5mg tablets (Apotex UK Ltd)	Amlodipine	5mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
74874	13983811000001102	01492020	Zestoretic 20 tablets (DE Pharmaceuticals)	Lisinopril/Hydrochlorothiazide	20mg + 12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	Combo	Combo	Combo
74904	24372211000001104	23682021	Losartan 25mg tablets (DE Pharmaceuticals)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Losartan	ARB
74915	22409111000001104	15621021	Diltiazem 120mg modified-release capsules (DE Pharmaceuticals)	Diltiazem hydrochloride	120mg	Modified-release capsule	Oral	02060200	Calcium-Channel Blockers	6 month exclusion	Diltiazem	CCB
75021	16213911000001100	01559020	Perindopril erbumine 4mg tablets (Ranbaxy (UK) Ltd)	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Perindopril	ACE
75024	17955711000001106	01560020	Perindopril erbumine 4mg tablets (Phoenix Healthcare Distribution Ltd)	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Perindopril	ACE
75109	88585001000027104	59220020	Nifedipine 10mg Modified-release tablet (Berk Pharmaceuticals Ltd)	Nifedipine	10mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
75345	34447411000001104	76881021	Felodipine 2.5mg/5ml oral suspension	Felodipine	500microgram/1ml	Oral suspension	Oral	02060200	Calcium-Channel Blockers	Mono	Felodipine	CCB
75387	10378211000001106	69892020	Amlodipine 5mg tablets (Arrow Generics Ltd)	Amlodipine	5mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
75407	NA	25542021	Candesartan 32mg tablets (Sandoz Ltd)	Candesartan cilexetil	32mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Candesartan	ARB
75409	NA	01702020	Valsartan 80mg capsules (Teva UK Ltd)	Valsartan	80mg	Capsule	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Valsartan	ARB
75410	NA	66001021	Ramipril 2.5mg capsules (Brown & Burk UK Ltd)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Ramipril	ACE
75418	NA	70620021	Candesartan 16mg tablets (Mylan)	Candesartan cilexetil	16mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Candesartan	ARB
75609	NA	35217020	Amlodipine 5mg/5ml oral solution (Special Order)	Amlodipine	1mg/1ml	Oral solution	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
75847	NA	35395020	Perindopril erbumine 8mg/5ml oral solution	Perindopril erbumine	1.6mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Perindopril	ACE
75862	NA	82958021	Amlodipine 5mg/5ml oral suspension sugar free	Amlodipine	1mg/1ml	Oral suspension	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
76070	NA	77907021	Candesartan 8mg tablets (Almus Pharmaceuticals Ltd)	Candesartan cilexetil	8mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Candesartan	ARB
76100	NA	01449020	Lisinopril 5mg tablets (Kent Pharmaceuticals Ltd)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Lisinopril	ACE
76119	NA	41679020	Azilsartan medoxomil 20mg tablets	Azilsartan medoxomil	20mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Azilsartan	ARB
76121	NA	41455020	Edarbi 40mg tablets (Takeda UK Ltd)	Azilsartan medoxomil	40mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Azilsartan	ARB
76128	NA	29674021	Lisinopril 20mg tablets (Lupin Healthcare (UK) Ltd)	Lisinopril	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Lisinopril	ACE
76202	NA	92839020	Irbesartan 150mg/5ml oral suspension	Irbesartan	30mg/1ml	Oral suspension	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Irbesartan	ARB
76209	NA	70619021	Candesartan 8mg tablets (Mylan)	Candesartan cilexetil	8mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Candesartan	ARB
76433	NA	36380020	Captopril 1.5mg capsules	Captopril	1.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Captopril	ACE
76440	NA	01070020	Beta-Adalat modified-release capsules (Dowelhurst Ltd)	Atenolol/Nifedipine	50mg + 20mg	Modified-release capsule	Oral	02040000	Beta-Adrenoceptor Blocking Drugs	Combo	Combo	Combo
76486	NA	61296020	Enalapril 2.5mg tablets (Mylan)	Enalapril maleate	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Enalapril	ACE
76488	NA	01931020	Nifedipine 5mg capsules (Strides Pharma UK Ltd)	Nifedipine	5mg	Capsule	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
76539	NA	21191020	Nifedipin-ratiopharm 20mg/ml oral drops (Imported (Germany))	Nifedipine	20mg/1ml	Oral drops	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
76547	NA	47090020	Verapamil 80mg tablets (Waymade Healthcare Plc)	Verapamil hydrochloride	80mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Verapamil	Verapamil
76548	NA	01569020	Ramipril 1.25mg capsules (Phoenix Healthcare Distribution Ltd)	Ramipril	1.25mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Ramipril	ACE
76554	NA	53242021	Verapamil 120mg modified-release tablets (DE Pharmaceuticals)	Verapamil hydrochloride	120mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Verapamil	Verapamil
76567	NA	10686020	Ramipril 1.25mg tablets (Sigma Pharmaceuticals Plc)	Ramipril	1.25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Ramipril	ACE
76619	NA	61786020	Enalapril 20mg tablets (Dexcel-Pharma Ltd)	Enalapril maleate	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Enalapril	ACE
76672	NA	53016021	Lercanidipine 20mg tablets (Sigma Pharmaceuticals Plc)	Lercanidipine hydrochloride	20mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Lercanidipine	CCB
76714	NA	54142021	Amlodipine 10mg/5ml oral solution sugar free (Thame Laboratories Ltd)	Amlodipine	2mg/1ml	Oral solution	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
76784	NA	78198021	Ramipril 5mg capsules (Wockhardt UK Ltd)	Ramipril	5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Ramipril	ACE
76797	NA	17191021	Ifirmasta 75mg tablets (Consilient Health Ltd)	Irbesartan	75mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Irbesartan	ARB
76840	NA	23792021	Actelsar HCT 40mg/12.5mg tablets (Actavis UK Ltd)	Telmisartan/Hydrochlorothiazide	40mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	Combo	Combo	Combo
76920	NA	76786020	Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd)	Enalapril maleate/Hydrochlorothiazide	20mg + 12.5mg	Tablet	Oral	02020100/02050501	Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors	Combo	Combo	Combo
77046	NA	91314020	Captopril 3mg oral powder sachets	Captopril	3mg	Powder	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Captopril	ACE
77077	NA	30483020	Diltiazem 10mg/5ml oral solution	Diltiazem hydrochloride	2mg/1ml	Oral solution	Oral	02060200	Calcium-Channel Blockers	6 month exclusion	Diltiazem	CCB
77090	NA	39264020	Anoheal 2% cream (S.L.A. Pharma (UK) Ltd)	Diltiazem hydrochloride	20mg/1gram	Cream	Transdermal	01070000	Local Preparations For Anal And Rectal Disorders	6 month exclusion	Diltiazem	CCB
77116	NA	01509020	Quinapril 5mg tablets (Alliance Healthcare (Distribution) Ltd)	Quinapril hydrochloride	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Quinapril	ACE
77128	NA	41321020	Candesartan 16mg tablets (Actavis UK Ltd)	Candesartan cilexetil	16mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Candesartan	ARB
77129	NA	44889021	Ramipril 10mg capsules (Ennogen Pharma Ltd)	Ramipril	10mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Ramipril	ACE
77134	NA	01939020	Adalat 10mg capsules (Lexon (UK) Ltd)	Nifedipine	10mg	Capsule	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
77196	NA	62232021	Losartan 25mg tablets (Kent Pharmaceuticals Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Losartan	ARB
77271	NA	62893020	Enalapril 20mg Tablet (Neo Laboratories Ltd)	Enalapril maleate	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Enalapril	ACE
77315	NA	19809020	Enalapril 2.5mg/5ml oral solution	Enalapril maleate	500microgram/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Enalapril	ACE
77316	NA	19815020	Enalapril 4mg/5ml oral solution	Enalapril maleate	800microgram/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors	ever exclusion	Enalapril	ACE
77345	NA	01420020	Innovace 10mg tablets (Dowelhurst Ltd)	Enalapril maleate	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Enalapril	ACE
77350	NA	01732020	Aprovel 150mg tablets (Dowelhurst Ltd)	Irbesartan	150mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Irbesartan	ARB
77361	NA	01381020	Capoten 25mg tablets (Waymade Healthcare Plc)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Captopril	ACE
77363	NA	02090020	Zanidip 10mg tablets (Dowelhurst Ltd)	Lercanidipine hydrochloride	10mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Lercanidipine	CCB
77364	NA	01386020	Capoten 25mg tablets (Stephar (U.K.) Ltd)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Captopril	ACE
77378	NA	01466020	Zestril 10mg tablets (Dowelhurst Ltd)	Lisinopril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Lisinopril	ACE
77400	NA	01388020	Capoten 25mg tablets (Mawdsley-Brooks & Company Ltd)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Captopril	ACE
77401	NA	01439020	Zestril 2.5mg tablets (Waymade Healthcare Plc)	Lisinopril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Lisinopril	ACE
77402	NA	01453020	Zestril 5mg tablets (Dowelhurst Ltd)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Lisinopril	ACE
77407	NA	01451020	Zestril 5mg tablets (Waymade Healthcare Plc)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Lisinopril	ACE
77408	NA	01648020	Cozaar 50mg tablets (Waymade Healthcare Plc)	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	Mono	Losartan	ARB
77410	NA	01393020	Capoten 50mg tablets (Dowelhurst Ltd)	Captopril	50mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Captopril	ACE
77415	NA	01392020	Capoten 50mg tablets (Waymade Healthcare Plc)	Captopril	50mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	ever exclusion	Captopril	ACE
77416	NA	02006020	Istin 10mg tablets (Dowelhurst Ltd)	Amlodipine	10mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
77418	NA	01964020	Adalat retard 20mg tablets (Waymade Healthcare Plc)	Nifedipine	20mg	Modified-release tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Nifedipine	CCB
77420	NA	01990020	Istin 5mg tablets (DE Pharmaceuticals)	Amlodipine	5mg	Tablet	Oral	02060200	Calcium-Channel Blockers	Mono	Amlodipine	CCB
